          input_hash;             cup_rad;             cup_lip;           cup_depth;           cup_angle;          cup_y_to_x;               space;           alu_thick;            pressure;       time_to_crack;            lip_mean;           edge_mean
        2710925883.0;  37.394314619900804;                 1.0;  35.071271902644256;   68.19521642332211;  0.9950173582965244;   29.34290787756179;                 0.8;  10.319358354699617; 0.18004499999999998;   0.595326023151758;  0.6171024023853995
        2812093975.0;    38.6971573099504;                 1.0;  35.071271902644256;   68.19521642332211;  0.9950173582965244;   29.34290787756179;                 0.8;  10.249873411230304; 0.18152999999999997;  0.6202342628285586;  0.6440036565097341
        4203758150.0;    39.3485786549752;                 1.0;  35.071271902644256;   68.19521642332211;  0.9950173582965244;   29.34290787756179;                 0.8;  10.215130939495648; 0.18467999999999998;  0.6487298304569179;  0.6804758302131604
        1023746745.0;    39.6742893274876;                 1.0;  35.071271902644256;   68.19521642332211;  0.9950173582965244;   29.34290787756179;                 0.8;  10.197759703628321;             0.18585;  0.6713659405948249;  0.7110470663631624
        3357720602.0;    39.6742893274876;                 1.0;  35.071271902644256;  39.097608211661054;  0.9950173582965244;   29.34290787756179;                 0.8;  10.197759703628321;             0.18855;  0.6763352864402365;  0.7354477131696295
         933340708.0;    39.6742893274876;                 1.0;  35.071271902644256;  24.548804105830527;  0.9950173582965244;   29.34290787756179;                 0.8;  10.197759703628321;                 1.0;  0.6655257370816923;  0.7365681325076872
        1229099304.0;    39.6742893274876;                 1.0;  35.071271902644256;   31.82320615874579;  0.9950173582965244;   29.34290787756179;                 0.8;  10.197759703628321; 0.19304999999999997;  0.6860689051694892;  0.7602830699967558
        3867360769.0;    39.6742893274876;                 1.0;  35.071271902644256;   28.18600513228816;  0.9950173582965244;   29.34290787756179;                 0.8;  10.197759703628321; 0.19156499999999999;  0.6830860710765586;  0.7606475732798269
        1533240270.0;    39.6742893274876;                 1.0;  35.071271902644256;  26.367404619059343;  0.9950173582965244;   29.34290787756179;                 0.8;  10.197759703628321;            0.191295;  0.6812680514599371;   0.760631534511642
        2298869042.0;    39.6742893274876;                 1.0;  35.071271902644256;  25.458104362444935;  0.9950173582965244;   29.34290787756179;                 0.8;  10.197759703628321;             0.19404;  0.6945270025461331;  0.7853530309353659
